Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
146,"Thursday, Sep 12 (https://www.baseball-reference.com/boxes/?date=2019-09-12)",boxscore (https://www.baseball-reference.com/boxes/MIA/MIA201909120.shtml),MIL,@,MIA (https://www.baseball-reference.com/teams/MIA/2019.shtml),W,3,2,,78-68,2,4,Peralta (https://www.baseball-reference.com/players/p/peralfr01.shtml),Smith (https://www.baseball-reference.com/players/s/smithca03.shtml),Hader (https://www.baseball-reference.com/players/h/haderjo01.shtml),2:59,D,"7,375",2.04,+++++++,
147,"Friday, Sep 13 (https://www.baseball-reference.com/boxes/?date=2019-09-13)",boxscore (https://www.baseball-reference.com/boxes/SLN/SLN201909130.shtml),MIL,@,STL (https://www.baseball-reference.com/teams/STL/2019.shtml),L,0,10,,78-69,3,5,Wainwright (https://www.baseball-reference.com/players/w/wainwad01.shtml),Houser (https://www.baseball-reference.com/players/h/housead01.shtml),,3:12,N,"47,075",2.54,-,
148,"Saturday, Sep 14 (https://www.baseball-reference.com/boxes/?date=2019-09-14)",boxscore (https://www.baseball-reference.com/boxes/SLN/SLN201909140.shtml),MIL,@,STL (https://www.baseball-reference.com/teams/STL/2019.shtml),W,5,2,,79-69,3,4,Lyles (https://www.baseball-reference.com/players/l/lylesjo01.shtml),Flaherty (https://www.baseball-reference.com/players/f/flaheja01.shtml),Hader (https://www.baseball-reference.com/players/h/haderjo01.shtml),2:59,N,"46,665",1.94,+,
149,"Sunday, Sep 15 (https://www.baseball-reference.com/boxes/?date=2019-09-15)",boxscore (https://www.baseball-reference.com/boxes/SLN/SLN201909150.shtml),MIL,@,STL (https://www.baseball-reference.com/teams/STL/2019.shtml),W,7,6,,80-69,3,3,Albers (https://www.baseball-reference.com/players/a/alberma01.shtml),Gant (https://www.baseball-reference.com/players/g/gantjo01.shtml),Hader (https://www.baseball-reference.com/players/h/haderjo01.shtml),3:26,D,"46,722",2.44,++,
150,"Monday, Sep 16 (https://www.baseball-reference.com/boxes/?date=2019-09-16)",boxscore (https://www.baseball-reference.com/boxes/MIL/MIL201909160.shtml),MIL,,SDP (https://www.baseball-reference.com/teams/SDP/2019.shtml),W,5,1,,81-69,3,3,Davies (https://www.baseball-reference.com/players/d/davieza02.shtml),Richards (https://www.baseball-reference.com/players/r/richaga01.shtml),,2:35,N,"33,215",2.33,+++,
151,"Tuesday, Sep 17 (https://www.baseball-reference.com/boxes/?date=2019-09-17)",boxscore (https://www.baseball-reference.com/boxes/MIL/MIL201909170.shtml),MIL,,SDP (https://www.baseball-reference.com/teams/SDP/2019.shtml),W,3,1,,82-69,2,2,Albers (https://www.baseball-reference.com/players/a/alberma01.shtml),Strahm (https://www.baseball-reference.com/players/s/strahma01.shtml),Pomeranz (https://www.baseball-reference.com/players/p/pomerdr01.shtml),2:37,N,"34,565",2.39,++++,
152,"Wednesday, Sep 18 (https://www.baseball-reference.com/boxes/?date=2019-09-18)",boxscore (https://www.baseball-reference.com/boxes/MIL/MIL201909180.shtml),MIL,,SDP (https://www.baseball-reference.com/teams/SDP/2019.shtml),L,1,2,,82-70,2,3,Lamet (https://www.baseball-reference.com/players/l/lametdi01.shtml),Houser (https://www.baseball-reference.com/players/h/housead01.shtml),Yates (https://www.baseball-reference.com/players/y/yateski01.shtml),3:01,N,"38,235",2.95,-,
153,"Thursday, Sep 19 (https://www.baseball-reference.com/boxes/?date=2019-09-19)",boxscore (https://www.baseball-reference.com/boxes/MIL/MIL201909190.shtml),MIL,,SDP (https://www.baseball-reference.com/teams/SDP/2019.shtml),W,5,1,,83-70,2,3,Peralta (https://www.baseball-reference.com/players/p/peralfr01.shtml),Lucchesi (https://www.baseball-reference.com/players/l/lucchjo01.shtml),Hader (https://www.baseball-reference.com/players/h/haderjo01.shtml),3:05,D,"31,687",2.66,+,
154,"Friday, Sep 20 (https://www.baseball-reference.com/boxes/?date=2019-09-20)",boxscore (https://www.baseball-reference.com/boxes/MIL/MIL201909200.shtml),MIL,,PIT (https://www.baseball-reference.com/teams/PIT/2019.shtml),W,10,1,,84-70,2,3,Anderson (https://www.baseball-reference.com/players/a/anderch01.shtml),Brault (https://www.baseball-reference.com/players/b/braulst01.shtml),,2:59,N,"43,390",2.54,++,
155,"Saturday, Sep 21 (https://www.baseball-reference.com/boxes/?date=2019-09-21)",boxscore (https://www.baseball-reference.com/boxes/MIL/MIL201909210.shtml),MIL,,PIT (https://www.baseball-reference.com/teams/PIT/2019.shtml),W,10,1,,85-70,2,3,Suter (https://www.baseball-reference.com/players/s/suterbr01.shtml),Marvel (https://www.baseball-reference.com/players/m/marveja01.shtml),,3:10,N,"42,888",2.19,+++,
156,"Sunday, Sep 22 (https://www.baseball-reference.com/boxes/?date=2019-09-22)",boxscore (https://www.baseball-reference.com/boxes/MIL/MIL201909220.shtml),MIL,,PIT (https://www.baseball-reference.com/teams/PIT/2019.shtml),W,4,3,,86-70,2,3,Gonzalez (https://www.baseball-reference.com/players/g/gonzagi01.shtml),Williams (https://www.baseball-reference.com/players/w/willitr01.shtml),Hader (https://www.baseball-reference.com/players/h/haderjo01.shtml),2:54,D,"43,321",1.46,++++,
157,"Tuesday, Sep 24 (https://www.baseball-reference.com/boxes/?date=2019-09-24)",boxscore (https://www.baseball-reference.com/boxes/CIN/CIN201909240.shtml),MIL,@,CIN (https://www.baseball-reference.com/teams/CIN/2019.shtml),W,4,2,,87-70,2,2.5,Suter (https://www.baseball-reference.com/players/s/suterbr01.shtml),Gray (https://www.baseball-reference.com/players/g/grayso01.shtml),Hader (https://www.baseball-reference.com/players/h/haderjo01.shtml),2:52,N,"14,778",0.61,+++++,
158,"Wednesday, Sep 25 (https://www.baseball-reference.com/boxes/?date=2019-09-25)",boxscore (https://www.baseball-reference.com/boxes/CIN/CIN201909250.shtml),MIL,@,CIN (https://www.baseball-reference.com/teams/CIN/2019.shtml),W,9,2,,88-70,2,1.5,Lyles (https://www.baseball-reference.com/players/l/lylesjo01.shtml),Mahle (https://www.baseball-reference.com/players/m/mahlety01.shtml),,3:01,N,"16,530",0.79,++++++,
159,"Thursday, Sep 26 (https://www.baseball-reference.com/boxes/?date=2019-09-26)",boxscore (https://www.baseball-reference.com/boxes/CIN/CIN201909260.shtml),MIL,@,CIN (https://www.baseball-reference.com/teams/CIN/2019.shtml),W,5,3,,89-70,2,1,Anderson (https://www.baseball-reference.com/players/a/anderch01.shtml),Castillo (https://www.baseball-reference.com/players/c/castilu02.shtml),Hader (https://www.baseball-reference.com/players/h/haderjo01.shtml),2:50,D,"27,774",1.63,+++++++,
160,"Friday, Sep 27 (https://www.baseball-reference.com/boxes/?date=2019-09-27)",boxscore (https://www.baseball-reference.com/boxes/COL/COL201909270.shtml),MIL,@,COL (https://www.baseball-reference.com/teams/COL/2019.shtml),L,7,11,,89-71,2,1,Senzatela (https://www.baseball-reference.com/players/s/senzaan01.shtml),Black (https://www.baseball-reference.com/players/b/blackra01.shtml),,3:33,N,"44,087",2.24,-,
161,"Saturday, Sep 28 (https://www.baseball-reference.com/boxes/?date=2019-09-28)",boxscore (https://www.baseball-reference.com/boxes/COL/COL201909280.shtml),MIL,@,COL (https://www.baseball-reference.com/teams/COL/2019.shtml),L-wo,2,3,10,89-72,2,1,Díaz (https://www.baseball-reference.com/players/d/diazja01.shtml),Albers (https://www.baseball-reference.com/players/a/alberma01.shtml),,3:00,N,"47,381",2.46,--,
162,"Sunday, Sep 29 (https://www.baseball-reference.com/boxes/?date=2019-09-29)",boxscore (https://www.baseball-reference.com/boxes/COL/COL201909290.shtml),MIL,@,COL (https://www.baseball-reference.com/teams/COL/2019.shtml),L-wo,3,4,13,89-73,2,2,Shaw (https://www.baseball-reference.com/players/s/shawbr01.shtml),Faria (https://www.baseball-reference.com/players/f/fariaja01.shtml),,4:02,D,"36,771",2.54,---,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 28 (https://www.baseball-reference.com/boxes/?date=2019-03-28)",boxscore (https://www.baseball-reference.com/boxes/MIN/MIN201903280.shtml),MIN,,CLE (https://www.baseball-reference.com/teams/CLE/2019.shtml),W,2,0,,1-0,1,Tied,Berríos (https://www.baseball-reference.com/players/b/berrijo01.shtml),Kluber (https://www.baseball-reference.com/players/k/klubeco01.shtml),Rogers (https://www.baseball-reference.com/players/r/rogerta01.shtml),2:18,D,"39,519",1.09,+,
2,"Saturday, Mar 30 (https://www.baseball-reference.com/boxes/?date=2019-03-30)",boxscore (https://www.baseball-reference.com/boxes/MIN/MIN201903300.shtml),MIN,,CLE (https://www.baseball-reference.com/teams/CLE/2019.shtml),L,1,2,,1-1,2,1,Edwards (https://www.baseball-reference.com/players/e/edwarjo02.shtml),Parker (https://www.baseball-reference.com/players/p/parkebl01.shtml),Hand (https://www.baseball-reference.com/players/h/handbr01.shtml),3:00,D,"15,271",1.12,-,
3,"Sunday, Mar 31 (https://www.baseball-reference.com/boxes/?date=2019-03-31)",boxscore (https://www.baseball-reference.com/boxes/MIN/MIN201903310.shtml),MIN,,CLE (https://www.baseball-reference.com/teams/CLE/2019.shtml),W,9,3,,2-1,1,Tied,Pérez (https://www.baseball-reference.com/players/p/perezma02.shtml),Carrasco (https://www.baseball-reference.com/players/c/carraca01.shtml),,2:39,D,"15,613",1.03,+,
Gm#,April,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
4,"Tuesday, Apr 2 (https://www.baseball-reference.com/boxes/?date=2019-04-02)",boxscore (https://www.baseball-reference.com/boxes/KCA/KCA201904020.shtml),MIN,@,KCR (https://www.baseball-reference.com/teams/KCR/2019.shtml),W,5,4,10,3-1,1,up 1.0,Hildenberger (https://www.baseball-reference.com/players/h/hildetr01.shtml),Boxberger (https://www.baseball-reference.com/players/b/boxbebr01.shtml),Parker (https://www.baseball-reference.com/players/p/parkebl01.shtml),3:30,N,"10,024",1.13,++,
5,"Wednesday, Apr 3 (https://www.baseball-reference.com/boxes/?date=2019-04-03)",boxscore (https://www.baseball-reference.com/boxes/KCA/KCA201904030.shtml),MIN,@,KCR (https://www.baseball-reference.com/teams/KCR/2019.shtml),W,7,6,,4-1,1,up 1.0,May (https://www.baseball-reference.com/players/m/maytr01.shtml),Peralta (https://www.baseball-reference.com/players/p/peralwi01.shtml),Parker (https://www.baseball-reference.com/players/p/parkebl01.shtml),3:32,D,"10,575",1.17,+++,
6,"Friday, Apr 5 (https://www.baseball-reference.com/boxes/?date=2019-04-05)",boxscore (https://www.baseball-reference.com/boxes/PHI/PHI201904050.shtml),MIN,@,PHI (https://www.baseball-reference.com/teams/PHI/2019.shtml),L,4,10,,4-2,1,Tied,Pivetta (https://www.baseball-reference.com/players/p/pivetni01.shtml),Odorizzi (https://www.baseball-reference.com/players/o/odorija01.shtml),,3:31,N,"28,021",1.06,-,
7,"Saturday, Apr 6 (https://www.baseball-reference.com/boxes/?date=2019-04-06)",boxscore (https://www.baseball-reference.com/boxes/PHI/PHI201904060.shtml),MIN,@,PHI (https://www.baseball-reference.com/teams/PHI/2019.shtml),W,6,2,,5-2,1,Tied,Pineda (https://www.baseball-reference.com/players/p/pinedmi01.shtml),Arrieta (https://www.baseball-reference.com/players/a/arrieja01.shtml),,2:50,D,"44,693",1.01,+,
8,"Sunday, Apr 7 (https://www.baseball-reference.com/boxes/?date=2019-04-07)",boxscore (https://www.baseball-reference.com/boxes/PHI/PHI201904070.shtml),MIN,@,PHI (https://www.baseball-reference.com/teams/PHI/2019.shtml),L,1,2,,5-3,3,1,Eflin (https://www.baseball-reference.com/players/e/eflinza01.shtml),Berríos (https://www.baseball-reference.com/players/b/berrijo01.shtml),Neris (https://www.baseball-reference.com/players/n/nerishe01.shtml),2:47,D,"39,735",1.04,-,
9,"Tuesday, Apr 9 (https://www.baseball-reference.com/boxes/?date=2019-04-09)",boxscore (https://www.baseball-reference.com/boxes/NYN/NYN201904090.shtml),MIN,@,NYM (https://www.baseball-reference.com/teams/NYM/2019.shtml),W,14,8,,6-3,2,0.5,Hildenberger (https://www.baseball-reference.com/players/h/hildetr01.shtml),deGrom (https://www.baseball-reference.com/players/d/degroja01.shtml),,4:08,N,"22,126",1.02,+,
10,"Wednesday, Apr 10 (https://www.baseball-reference.com/boxes/?date=2019-04-10)",boxscore (https://www.baseball-reference.com/boxes/NYN/NYN201904100.shtml),MIN,@,NYM (https://www.baseball-reference.com/teams/NYM/2019.shtml),L,6,9,,6-4,3,1,Syndergaard (https://www.baseball-reference.com/players/s/syndeno01.shtml),Odorizzi (https://www.baseball-reference.com/players/o/odorija01.shtml),,3:15,N,"20,946",1.04,-,
11,"Saturday, Apr 13 (https://www.baseball-reference.com/boxes/?date=2019-04-13)",boxscore (https://www.baseball-reference.com/boxes/MIN/MIN201904130.shtml),MIN,,DET (https://www.baseball-reference.com/teams/DET/2019.shtml),W,4,3,,7-4,1,up 0.5,Pineda (https://www.baseball-reference.com/players/p/pinedmi01.shtml),Ross (https://www.baseball-reference.com/players/r/rossty01.shtml),Parker (https://www.baseball-reference.com/players/p/parkebl01.shtml),3:07,D,"16,484",1.28,+,
12,"Sunday, Apr 14 (https://www.baseball-reference.com/boxes/?date=2019-04-14)",boxscore (https://www.baseball-reference.com/boxes/MIN/MIN201904140.shtml),MIN,,DET (https://www.baseball-reference.com/teams/DET/2019.shtml),W,6,4,,8-4,1,up 1.5,Berríos (https://www.baseball-reference.com/players/b/berrijo01.shtml),Zimmermann (https://www.baseball-reference.com/players/z/zimmejo02.shtml),Hildenberger (https://www.baseball-reference.com/players/h/hildetr01.shtml),3:19,D,"14,774",1.32,++,
13,"Monday, Apr 15 (https://www.baseball-reference.com/boxes/?date=2019-04-15)",boxscore (https://www.baseball-reference.com/boxes/MIN/MIN201904150.shtml),MIN,,TOR (https://www.baseball-reference.com/teams/TOR/2019.shtml),L,3,5,,8-5,1,up 0.5,Gaviglio (https://www.baseball-reference.com/players/g/gavigsa01.shtml),Mejía (https://www.baseball-reference.com/players/m/mejiaad01.shtml),Biagini (https://www.baseball-reference.com/players/b/biagijo01.shtml),3:00,N,"11,727",1.14,-,
14,"Tuesday, Apr 16 (https://www.baseball-reference.com/boxes/?date=2019-04-16)",boxscore (https://www.baseball-reference.com/boxes/MIN/MIN201904160.shtml),MIN,,TOR (https://www.baseball-reference.com/teams/TOR/2019.shtml),L,5,6,,8-6,2,0.5,Sanchez (https://www.baseball-reference.com/players/s/sanchaa01.shtml),May (https://www.baseball-reference.com/players/m/maytr01.shtml),Giles (https://www.baseball-reference.com/players/g/gileske01.shtml),3:06,N,"13,365",1.09,--,
15,"Wednesday, Apr 17 (https://www.baseball-reference.com/boxes/?date=2019-04-17)",boxscore (https://www.baseball-reference.com/boxes/MIN/MIN201904170.shtml),MIN,,TOR (https://www.baseball-reference.com/teams/TOR/2019.shtml),W,4,1,,9-6,2,0.5,Odorizzi (https://www.baseball-reference.com/players/o/odorija01.shtml),Thornton (https://www.baseball-reference.com/players/t/thorntr01.shtml),Parker (https://www.baseball-reference.com/players/p/parkebl01.shtml),2:57,N,"11,465",1.05,+,
16,"Thursday, Apr 18 (https://www.baseball-reference.com/boxes/?date=2019-04-18)",boxscore (https://www.baseball-reference.com/boxes/MIN/MIN201904180.shtml),MIN,,TOR (https://www.baseball-reference.com/teams/TOR/2019.shtml),L,4,7,,9-7,2,1,Biagini (https://www.baseball-reference.com/players/b/biagijo01.shtml),Pineda (https://www.baseball-reference.com/players/p/pinedmi01.shtml),Giles (https://www.baseball-reference.com/players/g/gileske01.shtml),3:00,D,"12,523",1.14,-,
17,"Saturday, Apr 20 (https://www.baseball-reference.com/boxes/?date=2019-04-20) (1)",boxscore (https://www.baseball-reference.com/boxes/BAL/BAL201904201.shtml),MIN,@,BAL (https://www.baseball-reference.com/teams/BAL/2019.shtml),W,6,5,,10-7,1,Tied,Berríos (https://www.baseball-reference.com/players/b/berrijo01.shtml),Yacabonis (https://www.baseball-reference.com/players/y/yacabji01.shtml),Rogers (https://www.baseball-reference.com/players/r/rogerta01.shtml),3:16,D,,1.06,+,2019-04-19 (Rain)
18,"Saturday, Apr 20 (https://www.baseball-reference.com/boxes/?date=2019-04-20) (2)",boxscore (https://www.baseball-reference.com/boxes/BAL/BAL201904202.shtml),MIN,@,BAL (https://www.baseball-reference.com/teams/BAL/2019.shtml),W,16,7,,11-7,1,Tied,Pérez (https://www.baseball-reference.com/players/p/perezma02.shtml),Cobb (https://www.baseball-reference.com/players/c/cobbal01.shtml),,2:50,N,"28,409",1.12,++,
19,"Sunday, Apr 21 (https://www.baseball-reference.com/boxes/?date=2019-04-21)",boxscore (https://www.baseball-reference.com/boxes/BAL/BAL201904210.shtml),MIN,@,BAL (https://www.baseball-reference.com/teams/BAL/2019.shtml),W,4,3,,12-7,1,up 1.0,Gibson (https://www.baseball-reference.com/players/g/gibsoky01.shtml),Bundy (https://www.baseball-reference.com/players/b/bundydy01.shtml),Rogers (https://www.baseball-reference.com/players/r/rogerta01.shtml),3:08,D,"11,018",1.15,+++,
20,"Monday, Apr 22 (https://www.baseball-reference.com/boxes/?date=2019-04-22)",boxscore (https://www.baseball-reference.com/boxes/HOU/HOU201904220.shtml),MIN,@,HOU (https://www.baseball-reference.com/teams/HOU/2019.shtml),W,9,5,,13-7,1,up 1.5,Odorizzi (https://www.baseball-reference.com/players/o/odorija01.shtml),Peacock (https://www.baseball-reference.com/players/p/peacobr01.shtml),,3:25,N,"34,518",1.22,++++,
21,"Tuesday, Apr 23 (https://www.baseball-reference.com/boxes/?date=2019-04-23)",boxscore (https://www.baseball-reference.com/boxes/HOU/HOU201904230.shtml),MIN,@,HOU (https://www.baseball-reference.com/teams/HOU/2019.shtml),L,4,10,,13-8,1,up 1.5,Rondón (https://www.baseball-reference.com/players/r/rondohe01.shtml),Hildenberger (https://www.baseball-reference.com/players/h/hildetr01.shtml),,3:04,N,"29,409",1.22,-,
22,"Wednesday, Apr 24 (https://www.baseball-reference.com/boxes/?date=2019-04-24)",boxscore (https://www.baseball-reference.com/boxes/HOU/HOU201904240.shtml),MIN,@,HOU (https://www.baseball-reference.com/teams/HOU/2019.shtml),L,1,7,,13-9,1,up 0.5,Verlander (https://www.baseball-reference.com/players/v/verlaju01.shtml),Stewart (https://www.baseball-reference.com/players/s/stewako01.shtml),,2:28,N,"26,582",1.22,--,
23,"Friday, Apr 26 (https://www.baseball-reference.com/boxes/?date=2019-04-26)",boxscore (https://www.baseball-reference.com/boxes/MIN/MIN201904260.shtml),MIN,,BAL (https://www.baseball-reference.com/teams/BAL/2019.shtml),W,6,1,,14-9,1,Tied,Pérez (https://www.baseball-reference.com/players/p/perezma02.shtml),Cobb (https://www.baseball-reference.com/players/c/cobbal01.shtml),,3:07,N,"23,658",1.17,+,
24,"Saturday, Apr 27 (https://www.baseball-reference.com/boxes/?date=2019-04-27)",boxscore (https://www.baseball-reference.com/boxes/MIN/MIN201904270.shtml),MIN,,BAL (https://www.baseball-reference.com/teams/BAL/2019.shtml),W,9,2,,15-9,1,up 1.0,Berríos (https://www.baseball-reference.com/players/b/berrijo01.shtml),Fry (https://www.baseball-reference.com/players/f/frypa01.shtml),,3:24,D,"18,878",1.2,++,
