gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
SEA202206100,BOS,SEA,SEA03,20220610,0,7:10 PM,night,9,2,TRUE,,228,27314,unknown,none,dome,62,tolf,1,radoe701,,belld901,diazl901,gibsh902,tomln901,(none),(none),diekj001,munoa002,houct001,regular,4,3,BOS,SEA,y,both,y,y,y,2022
SFN202206100,LAN,SFN,SFO03,20220610,0,7:15 PM,night,9,2,TRUE,,165,39701,unknown,none,cloudy,75,torf,17,younj701,,conrc901,torrc901,blakr901,ramoc901,(none),(none),junij001,buehw001,,regular,2,7,SFN,LAN,y,both,y,y,y,2022
SLN202206100,CIN,SLN,STL10,20220610,0,7:15 PM,night,9,2,TRUE,,167,45009,unknown,none,cloudy,81,fromrf,4,webbj701,,hallt901,rippm901,cuzzp901,moorm901,(none),(none),palla001,castl003,helsr001,regular,0,2,SLN,CIN,y,both,y,y,y,2022
WAS202206100,MIL,WAS,WAS11,20220610,0,7:05 PM,night,9,2,TRUE,,195,26111,unknown,none,cloudy,79,ltor,4,lee-j701,,dejer901,marqa901,barrl901,millb903,(none),(none),fedde001,ashba003,,regular,5,11,WAS,MIL,y,both,y,y,y,2022
ANA202206110,NYN,ANA,ANA01,20220611,0,7:07 PM,night,9,2,TRUE,,201,36408,unknown,none,sunny,75,rtol,9,munse701,,willr901,roser901,mealj901,viscj901,(none),(none),lorem002,carrc003,,regular,6,11,ANA,NYN,y,both,y,y,y,2022
ATL202206110,PIT,ATL,ATL03,20220611,0,4:10 PM,day,9,2,TRUE,,162,41219,unknown,none,cloudy,86,rtol,3,mustr701,,valej901,barbs901,rackd901,vanol901,(none),(none),chavj001,unded001,,regular,4,10,ATL,PIT,y,both,y,y,y,2022
CHA202206110,TEX,CHA,CHI12,20220611,0,1:10 PM,day,9,2,TRUE,,243,30221,unknown,none,cloudy,72,rtol,9,seipb701,,tosia901,ticht901,libkj901,reynj901,(none),(none),moorm003,fostm001,,regular,11,9,TEX,CHA,y,both,y,y,y,2022
CLE202206110,OAK,CLE,CLE08,20220611,0,4:10 PM,day,9,2,TRUE,,188,22674,unknown,none,cloudy,71,ltor,5,maveb701,,rehaj901,emmep901,becka901,drecb901,(none),(none),montf001,morge001,,regular,10,5,OAK,CLE,y,both,y,y,y,2022
DET202206110,TOR,DET,DET05,20220611,0,4:10 PM,day,9,2,TRUE,,171,30738,unknown,none,overcast,77,fromlf,14,kleir701,,lentn901,cejan901,barrt901,barkl901,(none),(none),brieb001,gausk001,sotog003,regular,1,3,DET,TOR,y,both,y,y,y,2022
HOU202206110,MIA,HOU,HOU03,20220611,0,3:10 PM,day,9,2,TRUE,,192,31379,unknown,none,dome,73,unknown,0,blour701,,porta901,bacce901,sches901,gonzm901,(none),(none),garrb001,valdf001,,regular,5,1,MIA,HOU,y,both,y,y,y,2022
KCA202206110,BAL,KCA,KAN06,20220611,0,3:10 PM,day,9,2,TRUE,,183,15134,unknown,none,sunny,84,rtol,6,olivr701,,vondc901,iassd901,barrs901,may-b901,(none),(none),wellt003,lyncd001,lopej004,regular,6,4,BAL,KCA,y,both,y,y,y,2022
MIN202206110,TBA,MIN,MIN04,20220611,0,1:10 PM,day,9,2,TRUE,,210,22741,unknown,none,cloudy,72,tolf,7,thors701,,segac901,fleta901,welkb901,lives901,(none),(none),megit001,baz-s001,pagae001,regular,5,6,MIN,TBA,y,both,y,y,y,2022
NYA202206110,CHN,NYA,NYC21,20220611,0,7:15 PM,night,9,2,TRUE,,168,38043,unknown,none,cloudy,71,tolf,5,sprej701,,mahrn901,carlm901,littw901,hobep901,(none),(none),montj004,swarm001,,regular,0,8,NYA,CHN,y,both,y,y,y,2022
PHI202206110,ARI,PHI,PHI13,20220611,0,4:05 PM,day,9,2,TRUE,,176,30820,unknown,none,cloudy,71,tocf,5,macom701,,guccc901,bakej902,addir901,mosce901,(none),(none),wheez001,bumgm001,,regular,0,4,PHI,ARI,y,both,y,y,y,2022
SDN202206111,COL,SDN,SAN02,20220611,1,1:10 PM,day,9,2,TRUE,,183,31415,unknown,none,sunny,72,ltor,10,maffj701,,johna901,macka901,carav901,merzd901,(none),(none),wilss002,estec001,,regular,1,2,SDN,COL,y,both,y,y,y,2022
SDN202206112,COL,SDN,SAN02,20220611,2,7:10 PM,night,9,2,TRUE,,200,30040,unknown,none,sunny,68,ltor,7,womab701,,herna901,carav901,merzd901,macka901,(none),(none),freek001,gorem001,,regular,6,2,COL,SDN,y,both,y,y,y,2022
SEA202206110,BOS,SEA,SEA03,20220611,0,7:10 PM,night,9,2,TRUE,,217,37691,unknown,none,cloudy,65,torf,2,peted701,,diazl901,gibsh902,tomln901,belld901,(none),(none),sewap001,roblh001,,regular,6,7,SEA,BOS,y,both,y,y,y,2022
SFN202206110,LAN,SFN,SFO03,20220611,0,4:15 PM,day,9,2,TRUE,,212,41236,unknown,none,sunny,70,tocf,14,younj701,,torrc901,blakr901,ramoc901,conrc901,(none),(none),dovac001,kersc001,alvaj003,regular,2,3,SFN,LAN,y,both,y,y,y,2022
SLN202206110,CIN,SLN,STL10,20220611,0,1:15 PM,day,9,2,TRUE,,190,43832,unknown,none,cloudy,87,fromrf,4,muelg701,,rippm901,cuzzp901,moorm901,hallt901,(none),(none),wittn001,kuhnj001,,regular,4,5,SLN,CIN,y,both,y,y,y,2022
WAS202206110,MIL,WAS,WAS11,20220611,0,4:05 PM,day,9,2,TRUE,,182,25265,unknown,none,cloudy,74,fromrf,3,jacom701,,marqa901,barrl901,millb903,dejer901,(none),(none),corbp001,lauee001,,regular,6,8,WAS,MIL,y,both,y,y,y,2022
ANA202206120,NYN,ANA,ANA01,20220612,0,4:08 PM,day,9,2,TRUE,,191,36598,unknown,none,sunny,79,tocf,10,munse701,,roser901,mealj901,viscj901,willr901,(none),(none),walkt004,sandp002,diaze006,regular,4,1,NYN,ANA,y,both,y,y,y,2022
ATL202206120,PIT,ATL,ATL03,20220612,0,1:35 PM,day,9,2,TRUE,,168,35446,unknown,none,cloudy,87,fromrf,6,mustr701,,barbs901,rackd901,vanol901,valej901,(none),(none),wrigk001,quinj001,jansk001,regular,3,5,ATL,PIT,y,both,y,y,y,2022
CHA202206120,TEX,CHA,CHI12,20220612,0,1:10 PM,day,9,2,TRUE,,257,31096,unknown,none,cloudy,63,ltor,12,lissr701,,ticht901,libkj901,reynj901,tosia901,(none),(none),barlj001,fostm001,allak001,regular,8,6,TEX,CHA,y,both,y,y,y,2022
CLE202206120,OAK,CLE,CLE08,20220612,0,11:35 AM,day,9,2,TRUE,,151,17776,unknown,none,cloudy,73,ltor,9,scotd701,,emmep901,becka901,drecb901,rehaj901,(none),(none),quanc001,irvic001,clase001,regular,3,6,CLE,OAK,y,both,y,y,y,2022
DET202206120,TOR,DET,DET05,20220612,0,1:40 PM,day,9,2,TRUE,,163,29399,unknown,none,cloudy,80,tocf,9,klonc701,,cejan901,barrt901,barkl901,lentn901,(none),(none),strir001,skubt001,,regular,6,0,TOR,DET,y,both,y,y,y,2022
HOU202206120,MIA,HOU,HOU03,20220612,0,1:10 PM,day,9,2,TRUE,,201,29341,unknown,none,dome,73,unknown,0,blour701,,bacce901,sches901,gonzm901,porta901,(none),(none),verlj001,cabre003,,regular,4,9,HOU,MIA,y,both,y,y,y,2022
KCA202206120,BAL,KCA,KAN06,20220612,0,1:10 PM,day,9,2,TRUE,,222,15037,unknown,none,cloudy,86,rtol,9,olivr701,,iassd901,barrs901,may-b901,vondc901,(none),(none),kremd001,kellb003,perec004,regular,10,7,BAL,KCA,y,both,y,y,y,2022
MIN202206120,TBA,MIN,MIN04,20220612,0,1:10 PM,day,9,2,TRUE,,197,25350,unknown,none,cloudy,72,fromrf,12,trayk701,,fleta901,welkb901,lives901,segac901,(none),(none),sprij001,sandc001,,regular,6,0,TBA,MIN,y,both,y,y,y,2022
NYA202206120,CHN,NYA,NYC21,20220612,0,1:35 PM,day,9,2,TRUE,,203,39114,unknown,none,cloudy,67,tolf,9,sprej701,,carlm901,littw901,bacoj901,mahrn901,(none),(none),tailj001,thomk002,banum001,regular,4,18,NYA,CHN,y,both,y,y,y,2022
PHI202206120,ARI,PHI,PHI13,20220612,0,1:35 PM,day,9,2,TRUE,,230,41218,unknown,none,cloudy,71,tocf,8,shutd701,,bakej902,addir901,mosce901,guccc901,(none),(none),weavl001,suarr001,,regular,13,1,ARI,PHI,y,both,y,y,y,2022
SDN202206120,COL,SDN,SAN02,20220612,0,1:10 PM,day,9,2,TRUE,,161,41754,unknown,none,cloudy,66,torf,8,maffj701,,carav901,merzd901,johna901,herna901,(none),(none),marqg001,garcl005,bardd001,regular,4,2,COL,SDN,y,both,y,y,y,2022
SEA202206120,BOS,SEA,SEA03,20220612,0,1:10 PM,day,9,2,TRUE,,172,42900,unknown,none,sunny,57,fromlf,4,padud701,,gibsh902,tomln901,belld901,diazl901,(none),(none),danit001,sewap001,houct001,regular,2,0,BOS,SEA,y,both,y,y,y,2022
SFN202206120,LAN,SFN,SFO03,20220612,0,1:05 PM,day,9,2,TRUE,,176,41197,unknown,none,cloudy,64,torf,13,feldd701,,blakr901,ramoc901,conrc901,torrc901,(none),(none),rodoc001,uriaj001,mcgej001,regular,0,2,SFN,LAN,y,both,y,y,y,2022
SLN202206120,CIN,SLN,STL10,20220612,0,1:15 PM,day,9,2,TRUE,,192,43083,unknown,none,cloudy,90,tolf,4,webbj701,,cuzzp901,moorm901,hallt901,rippm901,(none),(none),hoffj003,hudsd002,diaza004,regular,7,6,CIN,SLN,y,both,y,y,y,2022
WAS202206120,MIL,WAS,WAS11,20220612,0,1:35 PM,day,9,2,TRUE,,191,22549,unknown,none,cloudy,76,rtol,5,tritb701,,barrl901,millb903,dejer901,marqa901,(none),(none),milnh001,espip001,hadej001,regular,4,1,MIL,WAS,y,both,y,y,y,2022
ARI202206130,CIN,ARI,PHO01,20220613,0,6:40 PM,night,9,2,TRUE,,200,13735,unknown,none,dome,72,unknown,0,johnj701,,mealj901,viscj901,mahrn901,carav901,(none),(none),minom001,kellm002,strih001,regular,5,4,CIN,ARI,y,both,y,y,y,2022
CHN202206130,SDN,CHN,CHI11,20220613,0,7:05 PM,night,9,2,TRUE,,165,31629,unknown,none,overcast,75,tocf,3,speaa701,,buckc901,sches901,knigb901,bacce901,(none),(none),darvy001,wickr001,roget001,regular,4,1,SDN,CHN,y,both,y,y,y,2022
DET202206130,CHA,DET,DET05,20220613,0,7:10 PM,night,9,2,TRUE,,200,16634,unknown,none,cloudy,78,torf,5,klonc701,,eddid901,millb901,riggj901,ortir901,(none),(none),sousb001,garcr007,,regular,9,5,CHA,DET,y,both,y,y,y,2022
PHI202206130,MIA,PHI,PHI13,20220613,0,7:05 PM,night,9,2,TRUE,,179,22701,unknown,none,cloudy,88,tocf,11,shutd701,,libkj901,reynj901,tosia901,muchm901,(none),(none),domis001,bassa001,,regular,2,3,PHI,MIA,y,both,y,y,y,2022
SEA202206130,MIN,SEA,SEA03,20220613,0,7:10 PM,night,9,2,TRUE,,190,12749,unknown,none,cloudy,57,tolf,2,radoe701,,reybd901,merzd901,johna901,herna901,(none),(none),thiec001,flexc001,pagae001,regular,3,2,MIN,SEA,y,both,y,y,y,2022
SFN202206130,KCA,SFN,SFO03,20220613,0,6:45 PM,night,9,2,TRUE,,168,22185,unknown,none,sunny,67,tocf,19,feldd701,,wendh902,hamaa901,laynj901,arrid901,(none),(none),wooda002,garra001,,regular,2,6,SFN,KCA,y,both,y,y,y,2022
SLN202206130,PIT,SLN,STL10,20220613,0,6:45 PM,night,9,2,TRUE,,187,37398,unknown,none,cloudy,96,tolf,9,smitm701,,barrs901,may-b901,vondc901,iassd901,(none),(none),gallg001,strac001,helsr001,regular,5,7,SLN,PIT,y,both,y,y,y,2022
TEX202206130,HOU,TEX,ARL03,20220613,0,7:05 PM,night,9,2,TRUE,,198,29805,unknown,none,dome,72,unknown,0,ruizc701,,hudsm901,valej901,rackd901,blakr901,(none),(none),burkb001,nerih001,moorm003,regular,3,5,TEX,HOU,y,both,y,y,y,2022
TOR202206130,BAL,TOR,TOR02,20220613,0,7:07 PM,night,9,2,TRUE,,197,19716,unknown,none,sunny,67,fromrf,6,starh701,,lives901,whitc901,bakej902,emmep901,(none),(none),manoa001,bradk001,,regular,1,11,TOR,BAL,y,both,y,y,y,2022
WAS202206130,ATL,WAS,WAS11,20220613,0,7:05 PM,night,9,2,TRUE,,195,20571,unknown,none,cloudy,82,tolf,4,lee-j701,,becka901,wolcq901,porta901,dejer901,(none),(none),lee-d005,ramie004,,regular,9,5,ATL,WAS,y,both,y,y,y,2022
ARI202206140,CIN,ARI,PHO01,20220614,0,6:40 PM,night,9,2,TRUE,,221,15081,unknown,none,dome,72,unknown,0,black701,,viscj901,mahrn901,carav901,mealj901,(none),(none),cessl001,popps001,kuhnj001,regular,5,3,CIN,ARI,y,both,y,y,y,2022
BOS202206140,OAK,BOS,BOS07,20220614,0,7:10 PM,night,9,2,TRUE,,163,32617,unknown,none,cloudy,80,ltor,12,scogc701,,barrt901,barkl901,drecb901,cejan901,(none),(none),piven001,koenj001,,regular,1,6,BOS,OAK,y,both,y,y,y,2022
CHN202206140,SDN,CHN,CHI11,20220614,0,7:05 PM,night,9,2,TRUE,,193,29233,unknown,none,sunny,94,tolf,13,speaa701,,sches901,knigb901,bacce901,buckc901,(none),(none),tylek001,effrs001,,regular,12,5,SDN,CHN,y,both,y,y,y,2022
COL202206140,CLE,COL,DEN02,20220614,0,6:40 PM,night,9,2,TRUE,,182,28377,unknown,none,sunny,83,fromcf,10,einsd701,,ramoc901,conrc901,torrc901,kulpr901,(none),(none),shawb001,stepr002,clase001,regular,4,3,CLE,COL,y,both,y,y,y,2022
DET202206140,CHA,DET,DET05,20220614,0,7:10 PM,night,9,2,TRUE,,200,16450,unknown,none,sunny,80,fromlf,9,kleir701,,millb901,riggj901,ortir901,eddid901,(none),(none),ceasd001,hutcd001,,regular,5,1,CHA,DET,y,both,y,y,y,2022
LAN202206140,ANA,LAN,LOS03,20220614,0,7:10 PM,night,9,2,TRUE,,178,51013,unknown,none,sunny,73,torf,6,munse701,,tomln901,belld901,diazl901,gibsh902,(none),(none),gonst001,syndn001,kimbc001,regular,0,2,LAN,ANA,y,both,y,y,y,2022
NYA202206140,TBA,NYA,NYC21,20220614,0,7:05 PM,night,9,2,TRUE,,183,35692,unknown,none,cloudy,81,ltor,5,karph701,,moorm901,blasc901,rippm901,cuzzp901,(none),(none),coleg001,klubc001,holmc001,regular,0,2,NYA,TBA,y,both,y,y,y,2022
NYN202206140,MIL,NYN,NYC20,20220614,0,7:10 PM,night,9,2,TRUE,,159,28495,unknown,none,sunny,81,ltor,5,kaplh701,,addir901,mosce901,carlm901,guccc901,(none),(none),bassc001,housa001,,regular,0,4,NYN,MIL,y,both,y,y,y,2022
PHI202206140,MIA,PHI,PHI13,20220614,0,7:05 PM,night,9,2,TRUE,,234,28073,unknown,none,sunny,83,fromlf,7,macom701,,reynj901,tosia901,muchm901,libkj901,(none),(none),okers001,knebc001,scott003,regular,11,9,MIA,PHI,y,both,y,y,y,2022
SEA202206140,MIN,SEA,SEA03,20220614,0,7:10 PM,night,9,2,TRUE,,156,13019,unknown,none,cloudy,59,unknown,0,peted701,,merzd901,johna901,herna901,reybd901,(none),(none),gilbl002,ryanj002,,regular,0,5,SEA,MIN,y,both,y,y,y,2022
SFN202206140,KCA,SFN,SFO03,20220614,0,6:45 PM,night,9,2,TRUE,,180,24386,unknown,none,sunny,67,tocf,16,ducam701,,hamaa901,laynj901,arrid901,wendh902,(none),(none),webbl001,bubik001,dovac001,regular,2,4,SFN,KCA,y,both,y,y,y,2022
SLN202206141,PIT,SLN,STL10,20220614,1,12:15 PM,day,9,2,TRUE,,176,31193,unknown,none,sunny,94,tocf,11,muelg701,,vondc901,bacoj901,iassd901,barrs901,(none),(none),libem001,brubj001,gallg001,regular,1,3,SLN,PIT,y,both,y,y,y,2022
SLN202206142,PIT,SLN,STL10,20220614,2,6:45 PM,night,9,2,TRUE,,168,33977,unknown,none,sunny,95,rtol,13,smitm701,,may-b901,iassd901,barrs901,bacoj901,(none),(none),mikom001,wilsb003,,regular,1,9,SLN,PIT,y,both,y,y,y,2022
TEX202206140,HOU,TEX,ARL03,20220614,0,7:05 PM,night,9,2,TRUE,,160,29370,unknown,none,dome,72,unknown,0,ruddw701,,valej901,rackd901,blakr901,hudsm901,(none),(none),abreb002,kingj002,presr001,regular,4,3,HOU,TEX,y,both,y,y,y,2022
TOR202206140,BAL,TOR,TOR02,20220614,0,7:07 PM,night,9,2,TRUE,,192,23106,unknown,none,sunny,71,fromrf,6,moreh701,,whitc901,bakej902,emmep901,lives901,(none),(none),lylej001,kikuy001,lopej004,regular,6,5,BAL,TOR,y,both,y,y,y,2022
WAS202206140,ATL,WAS,WAS11,20220614,0,7:05 PM,night,9,2,TRUE,,194,24490,unknown,none,cloudy,83,ltor,8,hetrd701,,wolcq901,porta901,dejer901,becka901,(none),(none),friem001,tetrj001,stepj002,regular,10,4,ATL,WAS,y,both,y,y,y,2022
ARI202206150,CIN,ARI,PHO01,20220615,0,12:40 PM,day,9,2,TRUE,,170,14917,unknown,none,dome,97,unknown,0,rausg701,,mahrn901,carav901,mealj901,viscj901,(none),(none),ramin002,warra002,,regular,4,7,ARI,CIN,y,both,y,y,y,2022
BOS202206150,OAK,BOS,BOS07,20220615,0,7:10 PM,night,9,2,TRUE,,188,31877,unknown,none,cloudy,66,fromrf,3,scogc701,,barkl901,drecb901,cejan901,barrt901,(none),(none),wincj001,kaprj001,,regular,1,10,BOS,OAK,y,both,y,y,y,2022
CHN202206150,SDN,CHN,CHI11,20220615,0,7:05 PM,night,9,2,TRUE,,226,31570,unknown,none,cloudy,92,tolf,19,lissr701,,knigb901,bacce901,buckc901,sches901,(none),(none),stamc001,kilic001,,regular,19,5,SDN,CHN,y,both,y,y,y,2022
COL202206150,CLE,COL,DEN02,20220615,0,6:40 PM,night,9,2,TRUE,,182,23838,unknown,none,sunny,88,fromcf,9,einsd701,,conrc901,torrc901,kulpr901,ramoc901,(none),(none),shawb001,gomba001,clase001,regular,7,5,CLE,COL,y,both,y,y,y,2022
DET202206150,CHA,DET,DET05,20220615,0,1:10 PM,day,9,2,TRUE,,171,20726,unknown,none,sunny,94,rtol,6,libea701,,riggj901,ortir901,eddid901,millb901,(none),(none),martd006,faeda001,,regular,13,0,CHA,DET,y,both,y,y,y,2022
LAN202206150,ANA,LAN,LOS03,20220615,0,7:10 PM,night,9,2,TRUE,,170,50812,unknown,none,sunny,70,torf,7,dagod701,,belld901,diazl901,gibsh902,macka901,(none),(none),andet002,detmr001,,regular,1,4,LAN,ANA,y,both,y,y,y,2022
NYA202206150,TBA,NYA,NYC21,20220615,0,7:05 PM,night,9,2,TRUE,,178,35104,unknown,none,sunny,72,rtol,12,altmb701,,blasc901,rippm901,cuzzp901,moorm901,(none),(none),cortn001,mccls003,holmc001,regular,3,4,NYA,TBA,y,both,y,y,y,2022
NYN202206150,MIL,NYN,NYC20,20220615,0,7:10 PM,night,9,2,TRUE,,191,25422,unknown,none,sunny,70,tolf,11,kaplh701,,mosce901,carlm901,guccc901,addir901,(none),(none),burnc002,peted003,,regular,10,2,MIL,NYN,y,both,y,y,y,2022
PHI202206150,MIA,PHI,PHI13,20220615,0,1:05 PM,day,9,2,TRUE,,192,24726,unknown,none,sunny,84,tocf,3,shutd701,,tosia901,muchm901,libkj901,reynj901,(none),(none),brogc001,scott003,,regular,1,3,PHI,MIA,y,both,y,y,y,2022
SEA202206150,MIN,SEA,SEA03,20220615,0,1:10 PM,day,9,2,TRUE,,180,15329,unknown,none,cloudy,56,tocf,3,radoe701,,johna901,herna901,reybd901,merzd901,(none),(none),jax-g001,gonzm005,,regular,5,0,MIN,SEA,y,both,y,y,y,2022
SFN202206150,KCA,SFN,SFO03,20220615,0,12:45 PM,day,9,2,TRUE,,172,25527,unknown,none,sunny,68,tocf,15,ducam701,,laynj901,arrid901,wendh902,hamaa901,(none),(none),cuasj001,brebj001,barls001,regular,3,2,KCA,SFN,y,both,y,y,y,2022
SLN202206150,PIT,SLN,STL10,20220615,0,6:45 PM,night,9,2,TRUE,,194,38658,unknown,none,cloudy,95,tolf,14,webbj701,,iassd901,vondc901,bacoj901,may-b901,(none),(none),croww001,palla001,bednd001,regular,6,4,PIT,SLN,y,both,y,y,y,2022
TEX202206150,HOU,TEX,ARL03,20220615,0,1:05 PM,day,9,2,TRUE,,165,24992,unknown,none,dome,72,unknown,0,wells701,,blakr901,hudsm901,(none),valej901,(none),(none),garcl007,millt003,,regular,9,2,HOU,TEX,y,both,y,y,y,2022
TOR202206150,BAL,TOR,TOR02,20220615,0,7:07 PM,night,9,2,TRUE,,173,19961,unknown,none,sunny,72,ltor,14,starh701,,bakej902,emmep901,lives901,whitc901,(none),(none),cimba001,bautf001,,regular,6,7,TOR,BAL,y,both,y,y,y,2022
WAS202206150,ATL,WAS,WAS11,20220615,0,7:05 PM,night,9,2,TRUE,,207,21153,unknown,none,cloudy,87,tolf,8,jacom701,,porta901,dejer901,becka901,wolcq901,(none),(none),stris002,fedde001,,regular,8,2,ATL,WAS,y,both,y,y,y,2022
BOS202206160,OAK,BOS,BOS07,20220616,0,1:35 PM,day,9,2,TRUE,,195,30779,unknown,none,cloudy,69,fromcf,16,scogc701,,drecb901,cejan901,barrt901,barkl901,(none),(none),blacp001,hillr001,jimed002,regular,4,3,OAK,BOS,y,both,y,y,y,2022
CHN202206160,SDN,CHN,CHI11,20220616,0,1:20 PM,day,9,2,TRUE,,183,30096,unknown,none,sunny,91,tocf,16,seipb701,,bacce901,buckc901,sches901,knigb901,(none),(none),musgj001,swarm001,roget001,regular,6,4,SDN,CHN,y,both,y,y,y,2022
COL202206160,CLE,COL,DEN02,20220616,0,1:10 PM,day,9,2,TRUE,,170,26629,unknown,none,sunny,87,rtol,6,geibj701,,torrc901,kulpr901,ramoc901,conrc901,(none),(none),mcket001,kuhlc001,clase001,regular,4,2,CLE,COL,y,both,y,y,y,2022
DET202206160,TEX,DET,DET05,20220616,0,7:10 PM,night,9,2,TRUE,,170,17448,unknown,none,sunny,90,rtol,16,kleir701,,navaj901,carav901,mealj901,viscj901,(none),(none),santd003,sotog003,barlj001,regular,3,1,TEX,DET,y,both,y,y,y,2022
NYA202206160,TBA,NYA,NYC21,20220616,0,7:05 PM,night,9,2,TRUE,,158,39469,unknown,none,cloudy,68,rtol,13,altmb701,,rippm901,cuzzp901,moorm901,blasc901,(none),(none),kingm002,armss001,,regular,1,2,NYA,TBA,y,both,y,y,y,2022
NYN202206160,MIL,NYN,NYC20,20220616,0,7:10 PM,night,9,2,TRUE,,206,25002,unknown,none,cloudy,69,tolf,14,kaplh701,,carlm901,guccc901,addir901,mosce901,(none),(none),smitd009,suteb001,diaze006,regular,4,5,NYN,MIL,y,both,y,y,y,2022
SEA202206160,ANA,SEA,SEA03,20220616,0,7:10 PM,night,9,2,TRUE,,173,21485,unknown,none,cloudy,67,unknown,0,peted701,,arrid901,wendh902,hamaa901,laynj901,(none),(none),ohtas001,kirbg001,igler001,regular,4,1,ANA,SEA,y,both,y,y,y,2022
TOR202206160,BAL,TOR,TOR02,20220616,0,3:07 PM,day,9,2,TRUE,,178,36832,unknown,none,dome,68,unknown,0,lajor701,,emmep901,lives901,whitc901,bakej902,(none),(none),wellt003,gausk001,,regular,10,2,BAL,TOR,y,both,y,y,y,2022
WAS202206160,PHI,WAS,WAS11,20220616,0,7:05 PM,night,9,2,TRUE,,182,19944,unknown,none,cloudy,81,tolf,3,hetrd701,,bacoj901,barrs901,vondc901,iassd901,(none),(none),wheez001,corbp001,,regular,10,1,PHI,WAS,y,both,y,y,y,2022
ARI202206170,MIN,ARI,PHO01,20220617,0,6:40 PM,night,9,2,TRUE,,160,26351,unknown,none,dome,106,unknown,0,rausg701,,diazl901,gibsh902,hicke901,marqa901,(none),(none),bumgm001,smeld001,,regular,2,7,ARI,MIN,y,both,y,y,y,2022
BAL202206170,TBA,BAL,BAL12,20220617,0,6:05 PM,night,9,2,TRUE,,169,13140,unknown,none,cloudy,94,unknown,7,hetrd701,,buckc901,nelsj901,sches901,bacce901,(none),(none),bautf001,faucc001,lopej004,regular,0,1,BAL,TBA,y,both,y,y,y,2022
BOS202206170,SLN,BOS,BOS07,20220617,0,7:10 PM,night,9,2,TRUE,,185,35251,unknown,none,sunny,83,torf,14,ellib701,,lives901,whitc901,bakej902,emmep901,(none),(none),wachm001,waina001,houct001,regular,5,6,BOS,SLN,y,both,y,y,y,2022
CHN202206170,ATL,CHN,CHI11,20220617,0,1:20 PM,day,9,2,TRUE,,160,35676,unknown,none,sunny,80,fromcf,8,seipb701,,ortir901,eddid901,millb901,riggj901,(none),(none),martc007,minta001,robed002,regular,0,1,CHN,ATL,y,both,y,y,y,2022
CIN202206170,MIL,CIN,CIN09,20220617,0,6:40 PM,night,9,2,TRUE,,173,21147,unknown,none,cloudy,89,unknown,12,rothr701,,hudsm901,valej901,tumpj901,blakr901,(none),(none),lauee001,detwr001,boxbb001,regular,5,4,MIL,CIN,y,both,y,y,y,2022
COL202206170,SDN,COL,DEN02,20220617,0,6:40 PM,night,9,2,TRUE,,175,34304,unknown,none,cloudy,85,fromlf,4,magrj701,,cejan901,lentn901,barkl901,drecb901,(none),(none),freek001,gorem001,,regular,4,10,COL,SDN,y,both,y,y,y,2022
DET202206170,TEX,DET,DET05,20220617,0,7:10 PM,night,9,2,TRUE,,181,21996,unknown,none,cloudy,82,tocf,15,kleir701,,carav901,mealj901,viscj901,navaj901,(none),(none),grayj003,skubt001,,regular,7,0,TEX,DET,y,both,y,y,y,2022
HOU202206170,CHA,HOU,HOU03,20220617,0,7:10 PM,night,9,2,TRUE,,175,35467,unknown,none,dome,73,unknown,0,fanud701,,cuzzp901,moorm901,blasc901,knigb901,(none),(none),valdf001,gioll001,,regular,3,13,HOU,CHA,y,both,y,y,y,2022
LAN202206170,CLE,LAN,LOS03,20220617,0,7:10 PM,night,9,2,TRUE,,200,48361,unknown,none,sunny,69,ltor,7,dagod701,,herna901,reybd901,merzd901,johna901,(none),(none),gosea001,phile001,deloe001,regular,2,1,CLE,LAN,y,both,y,y,y,2022
NYN202206170,MIA,NYN,NYC20,20220617,0,7:10 PM,night,9,2,TRUE,,203,36111,unknown,none,cloudy,85,ltor,12,karph701,,barrl901,becka901,wolcq901,porta901,(none),(none),carrc003,lopep002,,regular,4,10,NYN,MIA,y,both,y,y,y,2022
OAK202206170,KCA,OAK,OAK01,20220617,0,6:40 PM,night,9,2,TRUE,,208,8772,unknown,none,cloudy,62,torf,15,younj701,,kulpr901,ramoc901,conrc901,torrc901,(none),(none),lyncd001,montf001,,regular,5,1,KCA,OAK,y,both,y,y,y,2022
PIT202206170,SFN,PIT,PIT08,20220617,0,7:05 PM,night,9,2,TRUE,,166,19075,unknown,none,sunny,83,tocf,14,soosr701,,muchm901,libkj901,reynj901,tosia901,(none),(none),rodoc001,thomz001,dovac001,regular,2,0,SFN,PIT,y,both,y,y,y,2022
SEA202206170,ANA,SEA,SEA03,20220617,0,7:10 PM,night,9,2,TRUE,,157,37500,unknown,none,dome,57,unknown,0,padud701,,wendh902,hamaa901,laynj901,arrid901,(none),(none),ray-r002,lorem002,,regular,1,8,SEA,ANA,y,both,y,y,y,2022
