Gm#,Date,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak
48,2019/05/19,LAD,CIN,W,8,3,,31-17,1,up 5.5,Ryu,Roark,,3:03,D,"31,016",1.3,+
49,2019/05/21,LAD,TBR,W,7,3,,32-17,1,up 7.0,Kershaw,Wood,,3:10,N,"15,862",1.23,++
50,2019/05/22,LAD,TBR,L,1,8,,32-18,1,up 6.0,Pagán,Floro,,2:51,N,"12,826",1.17,-
51,2019/05/24,LAD,PIT,W,10,2,,33-18,1,up 6.0,Buehler,Feliz,,3:15,N,"32,388",1.22,+
52,2019/05/25,LAD,PIT,W,7,2,,34-18,1,up 6.0,Ryu,Musgrove,,3:12,N,"25,852",1.24,++
53,2019/05/26,LAD,PIT,W,11,7,,35-18,1,up 7.0,Maeda,Archer,,3:44,D,"25,260",1.15,+++
54,2019/05/27,LAD,NYM,W,9,5,,36-18,1,up 8.0,Kershaw,Bashlor,Jansen,3:42,N,"47,816",1.13,++++
55,2019/05/28,LAD,NYM,L,3,7,,36-19,1,up 7.0,Matz,García,,3:22,N,"45,713",1.06,-
56,2019/05/29,LAD,NYM,W-wo,9,8,,37-19,1,up 8.0,Alexander,Díaz,,3:31,N,"40,559",1.11,+
57,2019/05/30,LAD,NYM,W,2,0,,38-19,1,up 8.5,Ryu,Vargas,Jansen,2:47,N,"47,848",1.02,++
58,2019/05/31,LAD,PHI,W,6,3,,39-19,1,up 8.5,Maeda,Arrieta,Jansen,2:59,N,"54,307",0.99,+++
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
59,2019/06/01,LAD,PHI,W-wo,4,3,,40-19,1,up 9.0,Urías,Neris,,2:48,N,"53,507",0.95,++++
60,2019/06/02,LAD,PHI,W,8,0,,41-19,1,up 9.0,Hill,Velasquez,,2:58,D,"49,162",0.93,+++++
61,2019/06/03,LAD,ARI,W,3,1,,42-19,1,up 9.5,Buehler,Ray,Jansen,2:26,N,"24,124",0.97,++++++
62,2019/06/04,LAD,ARI,W,9,0,,43-19,1,up10.5,Ryu,Clarke,,3:07,N,"29,784",0.87,+++++++
63,2019/06/05,LAD,ARI,L-wo,2,3,11,43-20,1,up10.5,Godley,Alexander,,3:27,D,"22,753",0.73,-
64,2019/06/07,LAD,SFG,L,1,2,,43-21,1,up 9.0,Moronta,Kershaw,Smith,2:31,N,"35,157",0.73,--
65,2019/06/08,LAD,SFG,W,7,2,,44-21,1,up10.0,Hill,Samardzija,,3:41,D,"37,784",0.82,+
66,2019/06/09,LAD,SFG,W,1,0,,45-21,1,up11.0,Buehler,Bumgarner,Jansen,2:31,D,"34,098",0.76,++
67,2019/06/10,LAD,LAA,L,3,5,,45-22,1,up10.0,Buttrey,Kelly,Robles,3:19,N,"45,477",0.64,-
68,2019/06/11,LAD,LAA,L,3,5,,45-23,1,up 9.0,Peña,Maeda,Robles,3:51,N,"45,404",0.72,--
69,2019/06/13,LAD,CHC,W,7,3,,46-23,1,up 9.5,Kershaw,Lester,Urías,2:48,N,"44,970",0.82,+
70,2019/06/14,LAD,CHC,W,5,3,,47-23,1,up10.5,Hill,Hendricks,Jansen,3:06,N,"46,631",0.77,++
71,2019/06/15,LAD,CHC,L,1,2,,47-24,1,up 9.5,Ryan,Jansen,Strop,2:49,N,"51,596",0.68,-
72,2019/06/16,LAD,CHC,W,3,2,,48-24,1,up10.5,Stripling,Cishek,Jansen,3:05,D,"53,817",0.78,+
73,2019/06/17,LAD,SFG,L,2,3,,48-25,1,up10.0,Beede,Maeda,Smith,3:11,N,"42,479",0.67,-
74,2019/06/18,LAD,SFG,W,9,0,,49-25,1,up10.0,Kershaw,Anderson,,2:59,N,"48,219",0.78,+
75,2019/06/19,LAD,SFG,W,9,2,,50-25,1,up10.0,Floro,Pomeranz,,2:47,N,"43,802",0.72,++
76,2019/06/20,LAD,SFG,W,9,8,,51-25,1,up10.0,Chargois,Bumgarner,Jansen,3:25,N,"43,742",0.64,+++
77,2019/06/21,LAD,COL,W-wo,4,2,,52-25,1,up11.0,Buehler,Díaz,,2:12,N,"54,044",0.77,++++
78,2019/06/22,LAD,COL,W-wo,5,4,11,53-25,1,up12.0,Kelly,Tinoco,,4:15,D,"53,096",0.65,+++++
79,2019/06/23,LAD,COL,W-wo,6,3,,54-25,1,up13.0,Jansen,Oberg,,3:10,D,"50,023",0.52,++++++
80,2019/06/24,LAD,ARI,L,5,8,,54-26,1,up12.0,López,Floro,Holland,3:12,N,"24,675",0.36,-
81,2019/06/25,LAD,ARI,W,3,2,,55-26,1,up13.0,Urías,Ray,Jansen,3:07,N,"27,927",0.45,+
82,2019/06/26,LAD,ARI,L,2,8,,55-27,1,up12.0,Clarke,Gonsolin,,3:01,D,"28,752",0.37,-
83,2019/06/27,LAD,COL,W,12,8,,56-27,1,up13.0,Báez,Davis,,3:32,N,"47,452",0.5,+
84,2019/06/28,LAD,COL,L,9,13,,56-28,1,up12.0,Senzatela,Ryu,,3:31,N,"46,065",0.42,-
85,2019/06/29,LAD,COL,L,3,5,,56-29,1,up11.0,Gray,Kershaw,Davis,2:43,N,"48,101",0.5,--
86,2019/06/30,LAD,COL,W,10,5,,57-29,1,up12.0,Floro,Bettis,,4:01,D,"47,713",0.59,+
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
87,2019/07/02,LAD,ARI,W-wo,5,4,,58-29,1,up13.0,García,Holland,,3:26,N,"52,969",0.44,++
88,2019/07/03,LAD,ARI,W-wo,5,4,10,59-29,1,up14.0,Kelly,López,,3:19,N,"53,327",0.33,+++
89,2019/07/04,LAD,SDP,W,5,1,,60-29,1,up14.5,Ryu,Lamet,,3:02,N,"53,801",0.25,++++
90,2019/07/05,LAD,SDP,L,2,3,,60-30,1,up14.5,Stammen,García,Yates,2:58,N,"49,790",0.2,-
91,2019/07/06,LAD,SDP,L,1,3,,60-31,1,up14.5,Wingenter,Maeda,Yates,2:52,N,"53,610",0.21,--
92,2019/07/07,LAD,SDP,L,3,5,,60-32,1,up13.5,Lucchesi,Stripling,Yates,2:58,D,"44,171",0.3,---
93,2019/07/12,LAD,BOS,L,1,8,,60-33,1,up12.5,Rodríguez,Maeda,,2:52,N,"36,579",0.31,----
94,2019/07/13,LAD,BOS,W,11,2,,61-33,1,up13.5,Stripling,Sale,,3:40,N,"36,607",0.34,+
95,2019/07/14,LAD,BOS,W,7,4,12,62-33,1,up14.5,Floro,Velázquez,Kelly,5:40,N,"36,700",0.26,++
96,2019/07/15,LAD,PHI,W,16,2,,63-33,1,up15.0,Kershaw,Eflin,,3:25,N,"30,025",0.24,+++
97,2019/07/16,LAD,PHI,L-wo,8,9,,63-34,1,up14.0,Suárez,Jansen,,3:10,N,"31,076",0.21,-
98,2019/07/17,LAD,PHI,W,7,2,,64-34,1,up14.0,Báez,Nicasio,,3:58,N,"31,067",0.23,+
99,2019/07/18,LAD,PHI,L,6,7,,64-35,1,up14.0,Suárez,Floro,Neris,3:27,D,"38,043",0.19,-
100,2019/07/19,LAD,MIA,W,2,1,,65-35,1,up14.0,Ryu,Gallen,Jansen,3:00,N,"52,471",0.23,+
101,2019/07/20,LAD,MIA,W,10,6,,66-35,1,up15.0,Báez,Hernández,,3:27,N,"53,778",0.2,++
102,2019/07/21,LAD,MIA,W,9,0,,67-35,1,up16.0,Buehler,Yamamoto,,2:41,D,"47,469",0.16,+++
103,2019/07/23,LAD,LAA,L,4,5,,67-36,1,up14.5,Peña,Maeda,Robles,3:54,N,"53,725",0.13,-
104,2019/07/24,LAD,LAA,L,2,3,,67-37,1,up14.5,Barria,Stripling,Robles,3:15,N,"53,731",0.15,--
105,2019/07/26,LAD,WSN,W,4,2,,68-37,1,up14.5,Kelly,Sipp,Jansen,3:20,N,"37,491",0.19,+
106,2019/07/27,LAD,WSN,W,9,3,,69-37,1,up15.5,Kershaw,Ross,,3:06,D,"39,616",0.14,++
107,2019/07/28,LAD,WSN,L,4,11,,69-38,1,up14.5,Strasburg,Buehler,,3:09,D,"32,425",0.12,-
108,2019/07/29,LAD,COL,L,1,9,,69-39,1,up14.0,Gray,Maeda,,2:51,N,"43,574",0.14,--
109,2019/07/30,LAD,COL,W,9,4,,70-39,1,up15.0,Sadler,Freeland,Gonsolin,3:12,N,"45,300",0.15,+
110,2019/07/31,LAD,COL,W,5,1,,71-39,1,up15.0,Kelly,Davis,,3:05,D,"42,025",0.11,++
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
111,2019/08/01,LAD,SDP,W,8,2,,72-39,1,up16.0,Kershaw,Lucchesi,,3:25,N,"53,181",0.12,+++
112,2019/08/02,LAD,SDP,L,2,5,,72-40,1,up16.0,Lauer,May,Yates,3:06,N,"50,780",0.09,-
113,2019/08/03,LAD,SDP,W,4,1,,73-40,1,up16.0,Buehler,Quantrill,,2:18,N,"54,010",0.11,+
114,2019/08/04,LAD,SDP,W-wo,11,10,,74-40,1,up17.0,Báez,Yates,,3:54,D,"44,110",0.1,++
115,2019/08/05,LAD,STL,W,8,0,,75-40,1,up18.0,Gonsolin,Wacha,,2:59,N,"45,254",0.09,+++
116,2019/08/06,LAD,STL,W,3,1,,76-40,1,up18.0,Kershaw,Mikolas,Jansen,2:55,N,"53,070",0.08,++++
117,2019/08/07,LAD,STL,W-wo,2,1,,77-40,1,up18.0,Sadler,Martínez,,3:01,D,"48,994",0.07,+++++
118,2019/08/09,LAD,ARI,L,2,3,11,77-41,1,up17.0,Chafin,Urías,Bradley,3:49,N,"49,538",0.06,-
119,2019/08/10,LAD,ARI,W,4,0,,78-41,1,up18.0,Maeda,Young,,3:18,N,"52,606",0.08,+
120,2019/08/11,LAD,ARI,W,9,3,,79-41,1,up19.0,Ryu,Leake,,2:40,D,"44,619",0.07,++
121,2019/08/13,LAD,MIA,W,15,1,,80-41,1,up18.5,May,Yamamoto,,3:22,N,"8,729",0.06,+++
122,2019/08/14,LAD,MIA,W,9,1,,81-41,1,up19.5,Kershaw,Hernández,,2:45,N,"8,810",0.05,++++
123,2019/08/15,LAD,MIA,L,7,13,,81-42,1,up19.5,Smith,Buehler,,4:07,D,"8,471",0.05,-
124,2019/08/16,LAD,ATL,W,8,3,,82-42,1,up19.5,Kolarek,Newcomb,Urías,3:06,N,"41,413",0.06,+
125,2019/08/17,LAD,ATL,L,3,4,,82-43,1,up18.5,Newcomb,Ryu,Melancon,3:17,N,"43,619",0.06,-
126,2019/08/18,LAD,ATL,L,3,5,,82-44,1,up18.5,Swarzak,May,Melancon,3:11,D,"37,617",0.04,--
127,2019/08/20,LAD,TOR,W,16,3,,83-44,1,up19.0,Kershaw,Reid-Foley,,3:20,N,"52,030",0.06,+
128,2019/08/21,LAD,TOR,W-wo,2,1,10,84-44,1,up20.0,Báez,Mayza,,3:10,N,"44,106",0.05,++
129,2019/08/22,LAD,TOR,W-wo,3,2,,85-44,1,up20.5,Sadler,Law,,2:46,N,"49,796",0.06,+++
130,2019/08/23,LAD,NYY,L,2,10,,85-45,1,up20.5,Paxton,Ryu,,3:16,N,"53,775",0.07,-
131,2019/08/24,LAD,NYY,W,2,1,,86-45,1,up21.0,Gonsolin,Sabathia,Jansen,3:19,D,"53,803",0.09,+
132,2019/08/25,LAD,NYY,L,1,5,,86-46,1,up20.0,Germán,Kershaw,,2:51,D,"53,828",0.09,-
133,2019/08/26,LAD,SDP,L,3,4,,86-47,1,up19.5,Lauer,May,Yates,2:52,N,"26,172",0.07,--
134,2019/08/27,LAD,SDP,W,9,0,,87-47,1,up19.5,Buehler,Quantrill,,3:02,N,"27,952",0.07,+
135,2019/08/28,LAD,SDP,W,6,4,10,88-47,1,up20.0,Jansen,Yates,Sadler,4:05,N,"26,871",0.08,++
136,2019/08/29,LAD,ARI,L,5,11,,88-48,1,up19.0,Andriese,Ryu,,3:23,N,"22,581",0.07,-
137,2019/08/30,LAD,ARI,L,4,5,,88-49,1,up18.0,Bradley,García,,3:41,N,"34,149",0.07,--
138,2019/08/31,LAD,ARI,L,5,6,,88-50,1,up17.0,Ray,Kershaw,Bradley,3:11,N,"50,180",0.08,---
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
139,2019/09/01,LAD,ARI,W,4,3,11,89-50,1,up18.0,Sadler,Clarke,Báez,3:56,D,"34,439",0.11,+
140,2019/09/02,LAD,COL,W,16,9,,90-50,1,up18.0,Buehler,Lambert,Maeda,4:06,N,"45,910",0.09,++
141,2019/09/03,LAD,COL,W,5,3,,91-50,1,up18.0,Ferguson,Shaw,Jansen,3:14,N,"52,231",0.09,+++
142,2019/09/04,LAD,COL,W,7,3,,92-50,1,up18.0,Kolarek,Senzatela,,3:12,N,"45,761",0.11,++++
143,2019/09/06,LAD,SFG,L,4,5,,92-51,1,up17.0,Samardzija,Kershaw,Smith,3:22,N,"53,317",0.1,-
144,2019/09/07,LAD,SFG,L,0,1,,92-52,1,up16.0,Beede,Gonsolin,Gustave,3:21,N,"53,870",0.1,--
145,2019/09/08,LAD,SFG,W,5,0,,93-52,1,up17.0,Maeda,Rodríguez,,2:46,D,"52,310",0.12,+
146,2019/09/10,LAD,BAL,W,7,3,,94-52,1,up18.5,Buehler,Blach,,2:46,N,"12,356",0.09,++
147,2019/09/11,LAD,BAL,L,3,7,,94-53,1,up18.5,Armstrong,Ferguson,,2:59,N,"11,438",0.08,-
148,2019/09/12,LAD,BAL,W,4,2,,95-53,1,up19.5,Gonsolin,Bundy,Jansen,3:09,N,"12,746",0.12,+
149,2019/09/13,LAD,NYM,W,9,2,,96-53,1,up20.5,Kershaw,Syndergaard,,3:22,N,"36,097",0.09,++
150,2019/09/14,LAD,NYM,L,0,3,,96-54,1,up19.5,Lugo,Kelly,Wilson,2:40,N,"39,264",0.09,-
151,2019/09/15,LAD,NYM,W,3,2,,97-54,1,up20.5,Jansen,Lugo,Maeda,3:12,N,"31,521",0.11,+
152,2019/09/17,LAD,TBR,W,7,5,,98-54,1,up21.0,Maeda,Fairbanks,Jansen,3:43,N,"48,663",0.09,++
153,2019/09/18,LAD,TBR,L,7,8,11,98-55,1,up20.0,Poche,Sborz,Fairbanks,4:40,N,"48,253",0.08,-
154,2019/09/20,LAD,COL,W,12,5,,99-55,1,up20.0,Kershaw,Lambert,,3:39,N,"53,704",0.08,+
155,2019/09/21,LAD,COL,L,2,4,,99-56,1,up19.0,González,Buehler,Díaz,3:01,N,"50,705",0.07,-
156,2019/09/22,LAD,COL,W,7,4,,100-56,1,up20.0,Ryu,Senzatela,,3:13,D,"47,948",0.08,+
157,2019/09/24,LAD,SDP,W,6,3,,101-56,1,up20.5,Gonsolin,Bolaños,Jansen,2:58,N,"29,708",0.06,++
158,2019/09/25,LAD,SDP,W,6,4,,102-56,1,up20.5,Floro,Bednar,Jansen,3:20,N,"30,552",0.07,+++
159,2019/09/26,LAD,SDP,W,1,0,,103-56,1,up21.0,Kershaw,Lucchesi,Maeda,2:55,D,"26,285",0.1,++++
160,2019/09/27,LAD,SFG,W,9,2,,104-56,1,up21.0,Buehler,Cueto,,3:42,N,"36,554",0.11,+++++
161,2019/09/28,LAD,SFG,W,2,0,,105-56,1,up21.0,Ryu,Webb,Jansen,2:40,D,"37,518",0.13,++++++
162,2019/09/29,LAD,SFG,W,9,0,,106-56,1,up21.0,May,Rodríguez,,3:23,D,"41,909",0.05,+++++++
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
1,2019/03/28,MIA,COL,L,3,6,,0-1,3,1,Freeland,Ureña,,2:55,D,"25,423",0.93,-
2,2019/03/29,MIA,COL,L,1,6,,0-2,5,1.5,Márquez,Conley,,3:04,N,"6,503",0.9,--
3,2019/03/30,MIA,COL,W,7,3,,1-2,3,1.5,López,Anderson,,3:00,N,"7,642",0.86,+
4,2019/03/31,MIA,COL,W,3,0,,2-2,3,1.5,Alcántara,Gray,Romo,2:32,D,"7,559",0.9,++
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
5,2019/04/01,MIA,NYM,L,3,7,,2-3,3,2,Familia,Steckenrider,,3:10,N,"6,489",1.07,-
6,2019/04/02,MIA,NYM,L,5,6,,2-4,3,3,Vargas,Ureña,Wilson,3:23,N,"5,934",1.03,--
7,2019/04/03,MIA,NYM,L,4,6,,2-5,5,3.5,deGrom,Richards,Díaz,3:07,N,"7,486",0.95,---
8,2019/04/05,MIA,ATL,L,0,4,,2-6,5,4,Gausman,López,,2:35,N,"29,218",0.83,----
9,2019/04/06,MIA,ATL,W,4,2,,3-6,5,3.5,Romo,Minter,Conley,3:16,N,"35,618",0.81,+
10,2019/04/07,MIA,ATL,L-wo,3,4,,3-7,5,4,Vizcaíno,Conley,,2:33,D,"32,551",0.84,-
11,2019/04/09,MIA,CIN,L,0,14,,3-8,5,4.5,Castillo,Ureña,,2:47,N,"10,058",0.71,--
12,2019/04/10,MIA,CIN,L,1,2,,3-9,5,4.5,Garrett,Steckenrider,Iglesias,2:47,N,"11,375",0.68,---
13,2019/04/11,MIA,CIN,L,0,5,,3-10,5,5.5,Stephenson,López,,2:51,D,"11,192",0.61,----
14,2019/04/12,MIA,PHI,L,1,9,,3-11,5,6.5,Arrieta,Alcántara,,2:46,N,"9,322",0.63,-----
15,2019/04/13,MIA,PHI,W,10,3,,4-11,5,5.5,Smith,Eflin,,3:01,N,"13,828",0.57,+
16,2019/04/14,MIA,PHI,L,1,3,14,4-12,5,6,Arano,Chen,Álvarez,4:38,D,"15,238",0.63,-
17,2019/04/15,MIA,CHC,L,2,7,,4-13,5,6.5,Darvish,Richards,,3:27,N,"9,888",0.5,--
18,2019/04/16,MIA,CHC,L,0,4,,4-14,5,7,Quintana,López,,2:49,N,"8,137",0.46,---
19,2019/04/17,MIA,CHC,L,0,6,,4-15,5,8,Hamels,Alcántara,,2:25,N,"10,247",0.42,----
20,2019/04/19,MIA,WSN,W,3,2,,5-15,5,6.5,Smith,Sánchez,Romo,2:52,N,"8,199",0.41,+
21,2019/04/20,MIA,WSN,W,9,3,,6-15,5,6.5,Ureña,Scherzer,,3:12,N,"9,910",0.49,++
22,2019/04/21,MIA,WSN,L,0,5,,6-16,5,6.5,Strasburg,Richards,,2:45,D,"7,412",0.49,-
23,2019/04/23,MIA,CLE,W,3,1,,7-16,5,6,López,Ramírez,Romo,2:42,N,"12,963",0.41,+
24,2019/04/24,MIA,CLE,L,2,6,,7-17,5,6,Wittgren,Conley,,2:53,D,"13,046",0.44,-
25,2019/04/25,MIA,PHI,W,3,1,10,8-17,5,5.5,Guerrero,Neris,Romo,3:35,N,"32,060",0.5,+
26,2019/04/26,MIA,PHI,L,0,4,,8-18,5,6,Eickhoff,Ureña,,2:47,N,"31,158",0.55,-
27,2019/04/27,MIA,PHI,L,9,12,,8-19,5,7,Arrieta,Richards,Neris,3:38,N,"37,868",0.54,--
28,2019/04/28,MIA,PHI,L,1,5,,8-20,5,8,Eflin,López,,2:34,D,"39,168",0.49,---
29,2019/04/30,MIA,CLE,L,4,7,,8-21,5,8,Bauer,Alcántara,Hand,2:56,N,"7,247",0.35,----
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
30,2019/05/01,MIA,CLE,W,4,2,,9-21,5,8,Smith,Kluber,Romo,2:38,N,"7,262",0.3,+
31,2019/05/03,MIA,ATL,L,2,7,,9-22,5,9,Toussaint,Ureña,,3:08,N,"7,198",0.4,-
32,2019/05/04,MIA,ATL,L,2,9,,9-23,5,9,Soroka,Anderson,,3:15,N,"10,229",0.34,--
33,2019/05/05,MIA,ATL,L,1,3,10,9-24,5,10,Tomlin,Guerrero,Jackson,3:29,D,"11,885",0.3,---
34,2019/05/06,MIA,CHC,W,6,5,,10-24,5,9,Conley,Strop,Romo,3:26,N,"34,555",0.24,+
35,2019/05/07,MIA,CHC,L-wo,2,5,,10-25,5,10,Cishek,Conley,,3:10,N,"35,274",0.29,-
36,2019/05/08,MIA,CHC,L-wo,2,3,11,10-26,5,11,Edwards,Quijada,,2:59,N,"37,241",0.24,--
37,2019/05/09,MIA,CHC,L,1,4,,10-27,5,11.5,Montgomery,Richards,,2:59,D,"32,301",0.22,---
38,2019/05/10,MIA,NYM,L,2,11,,10-28,5,11.5,Wheeler,López,,3:04,N,"25,194",0.22,----
39,2019/05/11,MIA,NYM,L,1,4,,10-29,5,12.5,deGrom,Alcántara,Díaz,2:41,N,"32,501",0.18,-----
40,2019/05/14,MIA,TBR,L,0,4,,10-30,5,13.5,Morton,Smith,,2:52,N,"6,306",0.1,------
41,2019/05/15,MIA,TBR,L,0,1,,10-31,5,13.5,Beeks,Ureña,Castillo,3:06,N,"5,947",0.08,-------
42,2019/05/17,MIA,NYM,W,8,6,,11-31,5,13,Richards,deGrom,Romo,3:01,N,"9,870",0.08,+
43,2019/05/18,MIA,NYM,W,2,0,,12-31,5,13,López,Matz,Conley,2:38,D,"13,474",0.11,++
44,2019/05/19,MIA,NYM,W,3,0,,13-31,5,13,Alcántara,Syndergaard,,1:59,D,"15,983",0.11,+++
45,2019/05/21,MIA,DET,W,5,4,11,14-31,5,12.5,Anderson,Jiménez,,3:29,N,"15,565",0.12,++++
46,2019/05/22,MIA,DET,W,6,3,,15-31,5,11.5,Ureña,Farmer,Romo,3:01,N,"14,506",0.14,+++++
47,2019/05/23,MIA,DET,W,5,2,,16-31,5,11.5,Kinley,Greene,Romo,2:58,D,"17,214",0.16,++++++
48,2019/05/24,MIA,WSN,L,10,12,,16-32,5,12.5,Barraclough,Anderson,Doolittle,3:59,N,"29,173",0.17,-
49,2019/05/25,MIA,WSN,L,0,5,,16-33,5,13.5,Corbin,Alcántara,,2:25,D,"33,163",0.13,--
50,2019/05/26,MIA,WSN,L,6,9,,16-34,5,13.5,Fedde,Smith,,3:06,D,"26,365",0.11,---
51,2019/05/27,MIA,WSN,W,3,2,,17-34,5,13,Ureña,Barraclough,Romo,3:00,D,"21,048",0.1,+
52,2019/05/28,MIA,SFG,W,11,3,,18-34,5,13,Richards,Samardzija,,2:51,N,"6,407",0.12,++
53,2019/05/29,MIA,SFG,W,4,2,,19-34,5,13,Anderson,Bumgarner,Romo,2:38,N,"6,487",0.14,+++
54,2019/05/30,MIA,SFG,L,1,3,,19-35,5,13,Moronta,Conley,Smith,3:05,D,"7,371",0.16,-
55,2019/05/31,MIA,SDP,L,2,5,,19-36,5,13,Lucchesi,Smith,Yates,2:59,N,"25,019",0.14,--
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
56,2019/06/01,MIA,SDP,W,9,3,,20-36,5,12,Ureña,Margevicius,,2:43,N,"26,858",0.12,+
57,2019/06/02,MIA,SDP,W,9,3,,21-36,5,11,Richards,Strahm,,3:04,D,"31,650",0.15,++
58,2019/06/04,MIA,MIL,W,16,0,,22-36,5,10.5,López,Anderson,,3:12,N,"25,364",0.17,+++
59,2019/06/05,MIA,MIL,W,8,3,,23-36,5,10.5,Alcántara,Nelson,,3:04,N,"26,615",0.2,++++
60,2019/06/06,MIA,MIL,L,1,5,,23-37,5,11,Peralta,Smith,Hader,2:47,D,"25,409",0.24,-
61,2019/06/07,MIA,ATL,L,1,7,,23-38,5,12,Soroka,Ureña,,2:42,N,"8,589",0.22,--
62,2019/06/08,MIA,ATL,L,0,1,,23-39,5,13,Teheran,Richards,Jackson,2:57,D,"9,771",0.17,---
63,2019/06/09,MIA,ATL,L,6,7,12,23-40,5,13,Winkler,Conley,Tomlin,4:26,D,"10,959",0.12,----
64,2019/06/10,MIA,STL,L,1,4,,23-41,5,13,Wacha,Alcántara,Hicks,2:49,N,"6,585",0.07,-----
65,2019/06/11,MIA,STL,L,1,7,,23-42,5,14,Hudson,Hernández,,3:12,N,"6,308",0.06,------
66,2019/06/12,MIA,STL,W,9,0,,24-42,5,14,Yamamoto,Mikolas,,2:34,N,"7,001",0.04,+
67,2019/06/14,MIA,PIT,L,0,11,,24-43,5,15.5,Brault,Richards,,2:56,N,"8,340",0.05,-
68,2019/06/15,MIA,PIT,W,4,3,,25-43,5,14.5,López,Hartlieb,Romo,2:46,N,"11,464",0.05,+
69,2019/06/16,MIA,PIT,L,4,5,,25-44,5,15.5,Rodríguez,Anderson,Vazquez,3:09,D,"12,472",0.05,-
70,2019/06/17,MIA,STL,L,0,5,,25-45,5,16.5,Mikolas,Hernández,,2:39,N,"41,274",0.05,--
71,2019/06/18,MIA,STL,W,6,0,,26-45,5,15.5,Yamamoto,Flaherty,,2:43,N,"41,467",0.03,+
72,2019/06/19,MIA,STL,L-wo,1,2,11,26-46,5,16.5,Gant,Conley,,3:34,N,"40,126",0.04,-
73,2019/06/20,MIA,STL,W,7,6,11,27-46,5,16,García,Miller,Romo,4:31,N,"42,446",0.03,+
74,2019/06/21,MIA,PHI,W,2,1,,28-46,5,15,Alcántara,Nola,Romo,2:56,N,"44,420",0.05,++
75,2019/06/22,MIA,PHI,W,5,3,,29-46,5,15,Brice,Morgan,Quijada,2:43,D,"44,722",0.06,+++
76,2019/06/23,MIA,PHI,W,6,4,,30-46,5,15,Yamamoto,De Los Santos,Anderson,2:59,D,"36,749",0.08,++++
77,2019/06/25,MIA,WSN,L,1,6,,30-47,5,15.5,Scherzer,Richards,,2:27,N,"7,327",0.1,-
78,2019/06/26,MIA,WSN,L,5,7,,30-48,5,16.5,Corbin,Gallen,Doolittle,3:19,N,"6,276",0.07,--
79,2019/06/27,MIA,WSN,L,5,8,,30-49,5,16.5,Strasburg,Alcántara,,2:51,N,"7,751",0.05,---
80,2019/06/28,MIA,PHI,W,6,2,,31-49,5,16.5,Hernández,Velasquez,,2:56,N,"9,469",0.03,+
81,2019/06/29,MIA,PHI,W,9,6,,32-49,5,16.5,García,Morgan,Romo,3:19,D,"14,774",0.04,++
82,2019/06/30,MIA,PHI,L,6,13,,32-50,5,16.5,Arrieta,Richards,,3:36,D,"11,742",0.04,-
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
83,2019/07/02,MIA,WSN,L-wo,2,3,,32-51,5,16.5,Doolittle,Quijada,,3:01,N,"21,361",0.04,--
84,2019/07/03,MIA,WSN,L,1,3,,32-52,5,17.5,Strasburg,Alcántara,Doolittle,3:07,N,"25,483",0.02,---
85,2019/07/04,MIA,WSN,L,2,5,,32-53,5,18.5,Sánchez,Hernández,Rodney,3:17,D,"27,350",0.02,----
86,2019/07/05,MIA,ATL,L-wo,0,1,,32-54,5,19.5,Jackson,Quijada,,3:00,N,"41,102",0.02,-----
87,2019/07/06,MIA,ATL,W,5,4,,33-54,5,18.5,Smith,Fried,Romo,3:19,D,"37,216",0.01,+
88,2019/07/07,MIA,ATL,L,3,4,,33-55,5,19.5,Keuchel,Richards,Jackson,3:02,D,"30,514",0.01,-
89,2019/07/12,MIA,NYM,W,8,4,,34-55,5,19.5,Smith,Vargas,,2:57,N,"11,856",0.01,+
90,2019/07/13,MIA,NYM,L,2,4,,34-56,5,20.5,Syndergaard,Anderson,Díaz,3:05,N,"12,963",0.01,-
91,2019/07/14,MIA,NYM,L,2,6,,34-57,5,21.5,deGrom,Alcántara,,3:16,D,"14,780",0.01,--
92,2019/07/16,MIA,SDP,W,12,7,,35-57,5,21,Yamamoto,Allen,,3:14,N,"8,151",0.01,+
